EPAFacilityID,SubmissionID,AccidentHistoryID,AccidentDate,AccidentTime,AccidentChemicals,AccidentReleaseDuration,NAICSCode,RE_Gas,RE_Spill,RE_Fire,RE_Explosion,RE_ReactiveIncident,RS_StorageVessel,RS_Piping,RS_ProcessVessel,RS_TransferHose,RS_Valve,RS_Pump,RS_Joint,OtherReleaseSource,WindSpeed,WindSpeedUnitCode,WindDirection,Temperature,StabilityClass,Precipitation,WeatherUnknown,DeathsWorkers,DeathsPublicResponders,DeathsPublic,InjuriesWorkers,InjuriesPublicResponders,InjuriesPublic,OnsitePropertyDamage,OffsiteDeaths,Hospitalization,MedicalTreatment,Evacuated,ShelteredInPlace,OffsitePropertyDamage,ED_Kills,ED_MinorDefoliation,ED_WaterContamination,ED_SoilContamination,ED_Other,InitiatingEvent,CF_EquipmentFailure,CF_HumanError,CF_ImproperProcedure,CF_Overpressurization,CF_UpsetCondition,CF_BypassCondition,CF_Maintenance,CF_ProcessDesignFailure,CF_UnsuitableEquipment,CF_UnusualWeather,CF_ManagementError,CF_Other,OffsiteRespondersNotify,CI_ImprovedEquipment,CI_RevisedMaintenance,CI_RevisedTraining,CI_RevisedOpProcedures,CI_NewProcessControls,CI_NewMitigationSystems,CI_RevisedERPlan,CI_ChangedProcess,CI_ReducedInventory,CI_None,CI_OtherType,CBI_Flag
100000089771,32669,5368,2002-09-22,2130,"Allyl alcohol  [2-Propen-1-ol] {88}",00200,325199,Yes,No,No,No,No,No,No,No,No,No,No,No,Condensor,1.1,a,N,70.0,D,No,No,0,0,0,0,0,0,0.0,0,8.0,0.0,0.0,40.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,No,No,No,No,No,No,No,No,,No
100000108402,32649,5367,1999-10-19,0355,"Hydrogen {116}",00100,32512,Yes,No,Yes,No,No,No,No,No,No,No,No,No,"Vapor Recovery Line",,c,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,Yes,Yes,No,No,No,No,No,No,,No
100000096497,32636,5366,2003-02-13,1500,"Chlorine {1}",00001,22131,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,c,,,D,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,No,No,No,No,No,No,No,,No
100000186568,32624,5365,2004-04-18,1318,"Ammonia (anhydrous) {80}",00010,49312,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,3.5,a,E,70.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,45.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,Yes,No,Yes,No,No,No,No,No,,No
100000094408,32620,5363,2001-08-22,1245,"Chlorine {10}",00015,22132,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,4.0,a,N,90.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",No,Yes,No,No,No,No,No,No,No,No,,No
100000120978,32610,5362,2000-08-08,1900,"Ammonia (anhydrous) {25}",00005,311412,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,3.0,a,W,90.0,F,No,No,0,0,0,11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,,No
100000101105,32603,5361,2004-02-01,0430,"Pentane {1148} • Butane {93}",00010,32411,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,,10.0,a,SE,30.0,,No,No,0,0,0,0,0,0,3500000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,Yes,No,,"Notified Only",No,No,No,Yes,No,No,No,No,No,No,,No
100000101105,32603,5360,2000-03-01,0455,"Hydrogen {15300} • Methane {831} • Ethane {767} • Propane {687} • Butane {415}",00500,32411,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,,12.0,a,W,53.0,,No,No,0,0,0,0,0,0,7000000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,No,No,Yes,No,No,Yes,No,No,,No
100000101472,32599,5359,2000-08-26,0245,"Ammonia (anhydrous) {11000}",00130,311615,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,0.0,c,,69.0,C,No,No,0,0,0,1,0,0,5000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000101347,32574,5358,2000-10-30,1600,"Bromine {150}",00030,325199,Yes,Yes,No,No,No,No,No,No,No,No,No,No,"Process instrument",,c,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,Yes,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000028828,32554,5354,2000-08-18,1445,"Ethylene  [Ethene] {10}",00001,32411,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,3.0,a,NNE,65.0,D,Yes,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,Yes,No,No,No,No,No,No,Yes,No,No,,Unknown,Yes,No,Yes,Yes,No,No,No,No,No,No,,No
100000166606,32514,5353,2004-05-21,1000,"Ammonia (anhydrous) {3500}",72000,31141,Yes,No,No,No,No,No,No,No,No,No,No,No,"Condenser Coil",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,No,"Revent oven exhaust",No
100000088825,32506,5352,2003-10-08,1843,"Chlorine {77}",00002,325181,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,,1.5,c,SSW,69.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,2.0,0.0,9.0,0.0,No,No,No,No,,a,No,Yes,No,Yes,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,Yes,Yes,No,No,No,No,No,,No
100000088825,32506,5351,2002-02-12,0220,"Chlorine {1}",00010,325181,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,1.0,a,SSE,42.0,D,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,Yes,Yes,No,No,No,No,No,,No
100000024092,32501,5350,2001-01-16,1350,"Hydrogen selenide {19}",00030,32512,Yes,No,No,No,No,No,No,No,No,No,No,No,Cylinder,10.0,a,SSW,,F,No,No,0,0,0,14,0,0,100000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No
100000120219,32491,5349,2003-02-15,1647,"Propane {2763} • Ethane {39} • Isobutane  [Propane, 2-methyl] {19} • Methane {5}",00003,211112,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,,,c,,,,No,Yes,0,0,0,0,0,0,250000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,Yes,No,No,No,Yes,No,No,No,No,"inadequate warning/shutdown set point","No, not notified",Yes,Yes,Yes,Yes,No,No,No,No,No,No,"Adjusted warning shutdown set point",No
100000067517,32459,5348,2002-10-15,0140,"Butane {500}",00030,211112,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,"Vent Stack (atmospheric)",0.0,c,,30.0,F,No,No,0,0,0,1,0,0,5000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,No,Yes,No,No,No,,"Notified and Responded",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000082028,32456,5347,2001-03-05,1945,"Ethylene  [Ethene] {3000}",00040,32552,No,No,Yes,No,No,No,No,No,No,No,No,No,Flare,4.1,c,,33.0,D,No,Yes,0,0,0,0,0,0,120000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,Yes,No,No,No,,"Notified and Responded",Yes,No,No,No,Yes,No,No,No,No,No,,No
100000181974,32441,5346,2004-05-03,1430,"Chlorine {140}",00008,22131,Yes,No,No,No,No,No,No,No,No,No,No,No,"Connection of vacuum regulator to ton chlorine cylinder mistakenly loosened by operator",3.0,a,SW,78.0,B,Yes,No,0,0,0,0,0,0,20000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,None,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000012871,32407,5345,1999-12-22,0945,"Ammonia (anhydrous) {10000}",33600,311999,Yes,No,No,No,No,No,No,No,No,No,No,No,"Heat Exchanger tube into water supply",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,Yes,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,No,No,No,No,No,No,No,No,,No
100000112273,32399,5344,2004-03-08,1045,"Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-] {4766}",00014,325131,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,,15.0,a,NNW,60.0,B,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,2128.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,No,No,Yes,No,No,No,No,No,,No
100000112273,32399,5343,2002-09-01,1405,"Chlorine {17}",00015,325131,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,3.0,a,SSW,80.0,A,No,No,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,Yes,Yes,No,No,No,No,No,No,"Revised PPE Matrix",No
100000112273,32399,5342,2001-10-16,1300,"Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-] {1}",00001,325131,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,5.0,a,N,60.0,A,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,Yes,No,No,Yes,No,No,No,No,,"No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000112273,32399,5341,2000-09-16,1130,"Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-] {1}",00005,325131,No,Yes,No,No,No,No,No,No,No,No,No,No,"Rupture Disk",2.0,a,N,73.0,A,No,No,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,No,Yes,No,No,No,,"No, not notified",Yes,No,Yes,Yes,No,No,No,No,No,No,,No
100000112273,32399,5340,2000-08-25,0940,"Chlorine {1}",00001,325131,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,,5.0,a,N,95.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,Yes,No,No,No,No,,"No, not notified",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000112273,32399,5339,1999-09-10,1910,"Titanium tetrachloride  [Titanium chloride (TiCl4) (T-4)-] {41}",00018,325131,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,,1.0,a,W,80.0,A,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000114547,32358,5338,2000-08-06,1730,"Chlorine {1}",00005,325181,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,5.4,a,S,69.0,C,No,No,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,"Failure to follow procedure","No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000147003,32331,5337,2003-04-11,1124,"Chlorine {2}",00043,22132,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,10.0,a,SSE,,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,6.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,"Could not determine if caused by over pressurization or equipment failure where the fusible plug screwed into the ton container.","Notified and Responded",No,No,No,No,No,No,No,No,No,Yes,,No
100000137997,32287,5336,1999-10-22,0010,"Methane {1}",00001,211112,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,c,,,,No,Yes,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,Yes,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,,No
100000148208,32285,5335,2003-03-12,1625,"Sulfur dioxide (anhydrous) {305}",00130,311221,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,0.0,a,,80.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,,No
100000148208,32285,5334,2002-07-10,0900,"Sulfur dioxide (anhydrous) {25}",00010,311221,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,Yes,No,No,No,No,No,No,No,No,,"No, not notified",No,Yes,No,No,No,No,No,No,No,No,,No
100000021022,32282,5333,2003-08-11,2150,"Ammonia (anhydrous) {13000}",00225,311822,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,,6.0,a,NE,66.0,,No,No,0,0,0,5,0,0,0.0,0,0.0,0.0,50.0,200.0,0.0,No,No,No,No,"Municipal WWTP - pH spike",a,Yes,No,No,No,No,No,No,No,No,No,No,"External Pipe Corrosion","Notified and Responded",Yes,Yes,Yes,No,No,No,Yes,No,No,No,"Revised Mechanical Integrity Program Guidance",No
100000044739,32278,5332,2002-08-30,1315,"Chlorine {1}",00100,92811,Yes,No,No,No,No,No,No,No,No,No,No,No,"Faulty fitting",,c,,105.0,A,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,No
100000095773,32267,5331,2004-07-14,0600,"Ammonia (anhydrous) {4460}",00030,42491,Yes,No,No,No,No,No,No,No,No,No,No,No,"Nurse Tank",5.0,a,NW,75.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7000.0,No,Yes,No,No,,d,No,No,No,No,No,No,No,No,No,No,No,Vandalism,"Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Remove Nurse Tanks in off season",No
100000038826,32252,5330,2003-04-21,1355,"Ammonia (anhydrous) {4000}",00025,42491,Yes,No,No,No,No,No,No,No,No,No,No,No,"Nurse tank release",4.0,a,ESE,60.0,A,No,No,0,0,1,2,2,2,100.0,0,0.0,1.0,20.0,0.0,0.0,No,No,No,Yes,,b,No,Yes,No,No,No,No,No,Yes,No,Yes,No,,"Notified and Responded",Yes,No,No,Yes,No,Yes,Yes,No,No,No,,No
100000160755,32239,5329,2003-06-28,1240,"Chlorine {4}",00006,311211,Yes,No,No,No,No,No,No,No,No,No,No,No,"Product Transfer Line",,a,,,,No,Yes,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,"Power Failure","Notified and Responded",Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,,No
100000074251,32235,5328,2002-06-27,0500,"Ammonia (anhydrous) {120}",00020,42491,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,,,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,No,No,No,No,No,"Ammonia Theft","Notified Only",No,No,No,No,No,No,No,No,No,Yes,,No
100000074251,32235,5327,2000-04-01,0020,"Ammonia (anhydrous) {100}",00025,42491,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,No,No,No,No,No,"Ammonia Theft","Notified Only",No,No,No,No,No,No,No,No,No,Yes,,No
100000053666,32228,5326,2000-06-20,0125,"Ammonia (conc 20% or greater) {1}",00001,31199,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,,,c,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000041153,32220,5325,2004-03-03,0402,"Hydrogen {7600} • Methane {2300}",00037,32411,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,"Heater tube",,c,,,,No,Yes,0,0,0,1,0,0,450000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,No,No,Yes,No,No,No,No,No,No,"Power outage, High Temperature, No flow","Notified and Responded",No,No,Yes,Yes,Yes,No,No,No,No,No,,No
100000041153,32220,5324,2000-01-18,1912,"Flammable Mixture {800} • Nitric oxide  [Nitrogen oxide (NO)] {100}",00048,32411,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,,,c,,,,No,Yes,0,0,0,2,0,0,5000000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,Yes,No,No,No,No,No,No,No,No,"contaminated crude","Notified and Responded",Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,"Increasing crude testing",No
100000105058,32212,5323,2003-04-25,1055,"Chlorine dioxide  [Chlorine oxide (ClO2)] {1}",00005,32211,No,Yes,No,No,No,No,No,No,No,No,No,No,"sample line to analyzer",,c,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,Yes,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,No,"new signage placed in the area to reinforce ClO2 Line-Breaking Policy, revised maintenance procedures",No
100000164706,32199,5322,2003-12-05,0830,"Chlorine {150}",00005,325181,Yes,No,No,No,No,No,No,No,No,No,No,No,scrubber,3.0,c,E,77.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified Only",Yes,No,Yes,No,Yes,No,No,No,No,No,,No
100000154691,32194,5320,2002-05-21,1315,"Chlorine {500}",00010,42469,Yes,No,No,No,No,No,No,No,No,No,No,No,"Over Chlorination of Sodium Hypochlorite Tank",5.0,c,SW,75.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1500.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Review Operating Procedures and revise if needed",No
100000154691,32194,5321,2000-08-06,2245,"Chlorine {1865}",00020,42469,Yes,No,No,No,No,No,No,No,No,No,No,No,"Shipping Container",5.0,c,SE,85.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,"Container Contamination","Notified Only",Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,,No
100000129069,32191,5319,2004-04-26,1515,"Ammonia (anhydrous) {75}",00020,311411,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,,c,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,Yes,No,No,No,No,No,No,No,,No
100000108625,32167,5318,2002-03-06,0150,"Ammonia (anhydrous) {4335}",00100,11115,Yes,No,No,No,No,No,No,No,No,No,No,No,"1000 gallon nurse tank",0.5,a,N,25.0,D,Yes,No,0,0,0,0,0,0,838.0,0,0.0,0.0,25.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,No,No,No,No,No,"Attempted theft","Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,"Locked valves on nurse wagons",No
100000127506,32158,5317,2000-08-10,1415,"1,3-Butadiene {12000}",00400,325212,Yes,No,No,No,No,No,No,Yes,No,No,No,No,"gasket failure",5.0,a,NNW,77.0,B,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,3.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000063012,32136,5316,2002-01-21,2122,"Ammonia (anhydrous) {1}",00001,325314,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"Delivering carriers transfer hose purge valve open.",9.0,a,E,,D,No,Yes,0,0,0,0,0,0,0.0,0,1.0,1.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,"Truck driver error","Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Stop drivers from coming on property when unattended.  Change locking device.",No
100000093971,32128,5315,2004-01-03,1400,"1,3-Butadiene {101}",00005,49319,Yes,No,No,No,No,No,No,No,No,No,No,No,"Filter Pot",,c,,,,No,Yes,0,0,0,0,0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,"No, not notified",Yes,No,Yes,Yes,Yes,No,No,No,No,No,"Installed relief system",No
100000093971,32128,5314,2003-08-20,1520,"1,3-Butadiene {15}",00001,49319,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"water problem freezing RV lifts",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,Yes,Yes,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,Yes,No,No,,No
100000093971,32128,5313,2003-08-14,1300,"1,3-Butadiene {30}",00001,49319,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"high water freezing RV lifts",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,Yes,Yes,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,Yes,No,No,,No
100000093971,32128,5312,2003-02-13,1930,"1,3-Butadiene {73}",00004,49319,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"50-2 startup",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,Yes,Yes,No,No,No,No,No,No,,"No, not notified",Yes,No,Yes,Yes,No,No,No,No,No,No,,No
100000093971,32128,5311,2002-07-13,1455,"Isoprene  [1,3-Butadiene, 2-methyl-] {46541}",00020,49319,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"Piperlene Spill",20.0,a,S,90.0,,Yes,No,0,0,0,0,0,0,3000.0,0,0.0,3.0,0.0,1.0,0.0,No,No,No,No,,b,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,"Notified Only",Yes,No,Yes,Yes,No,No,No,No,No,No,,No
100000093971,32128,5310,2002-03-15,1845,"Propylene  [1-Propene] {20}",00245,49319,Yes,No,No,No,No,No,Yes,No,No,No,No,No,"Exchanger tube leak",,c,,,,No,Yes,0,0,0,0,0,0,100.0,0,0.0,0.0,0.0,1.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000093971,32128,5309,2001-12-03,1210,"1,3-Butadiene {1072}",00044,49319,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"50-2 refrig shutdown RV release",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,Yes,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,Yes,Yes,No,No,No,No,No,,No
100000093971,32128,5308,2001-07-21,1540,"Vinyl acetate monomer  [Acetic acid ethenyl ester] {35}",00030,49319,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"Rail Car spill",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,No,No,No,No,No,No,No,,No
100000093971,32128,5307,2001-07-15,2115,"1,3-Butadiene {342}",00004,49319,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"Relief Valve 35-2",,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,Yes,No,No,No,No,No,No,No,,No
100000093971,32128,5306,2000-05-15,1850,"Propylene  [1-Propene] {1}",00025,49319,No,No,Yes,No,No,No,No,No,No,No,No,No,"Compressor Fire",,c,,,,No,Yes,0,0,0,0,0,0,54000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,Yes,Yes,No,No,No,No,No,No,No,,No
100000167259,32116,5305,1999-06-16,0105,"Ammonia (anhydrous) {3629}",00015,311919,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Evaporator,,c,,,,No,Yes,0,0,0,0,0,0,5000000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,Yes,No,No,No,,No
100000063806,32052,5303,2001-07-14,0345,"Methyl mercaptan  [Methanethiol] {147350} • Chlorine {26500}",01105,32511,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,,6.0,b,NNW,61.0,F,No,No,3,0,0,8,3,40,100000.0,0,1.0,40.0,2000.0,0.0,15000.0,No,Yes,No,Yes,,a,Yes,No,No,No,No,No,No,Yes,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No
100000016582,32049,5302,2002-11-17,0230,"Ammonia (conc 20% or greater) {6400}",00030,325311,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,10.0,a,SSE,60.0,B,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,6.0,0.0,0.0,No,No,No,No,,b,Yes,No,No,Yes,Yes,No,No,No,No,No,No,"Urea plant start-up, conditions unstable.","Notified and Responded",Yes,No,Yes,Yes,No,No,No,No,No,No,,No
